id,empid,memid,empdate,status
5615,5449,5561,2019-07-01,A
5616,5450,5562,2019-07-01,A
5617,20,5563,2019-07-01,A
5618,5451,5564,2019-07-01,A
5619,5452,5565,2019-07-01,A
5620,5453,5566,2019-07-01,A
5621,5454,5567,2019-07-01,A
5622,5455,5568,2019-07-01,A
5623,5456,5569,2019-07-01,A
5624,5457,5570,2019-07-01,A
5625,5458,5571,2019-07-01,A
5626,5459,5572,2019-07-01,A
5627,5460,5573,2019-07-01,A
5628,5462,5574,2019-07-01,A
5629,5463,5575,2019-07-01,A
5630,5461,5576,2019-07-01,A
5631,5465,5577,2019-07-01,A
5632,5466,5578,2019-07-01,A
5633,5467,5579,2019-07-01,A
5634,5468,5580,2019-07-01,A
5635,5464,5581,2019-07-01,A
5636,5470,5582,2019-07-01,A
5637,5469,5583,2019-07-01,A
5638,5471,5584,2019-07-01,A
5639,5472,5585,2019-07-01,A
5640,5473,5586,2019-07-01,A
5641,5474,5587,2019-07-01,A
5642,218,5588,2021-03-01,A
5643,5475,5589,2019-07-01,A
5644,5476,5590,2021-07-01,A
5645,5477,5591,2019-07-01,A
5646,5478,5592,2019-07-01,A
5647,5479,5593,2019-07-01,A
5648,5480,5594,2019-07-01,A
5649,5481,5595,2019-07-01,A
5650,5482,5596,2019-07-01,A
5651,5483,5597,2019-07-01,A
5652,5484,5598,2019-07-01,A
5653,5485,5599,2019-07-01,A
5654,5486,5600,2019-07-01,A
5655,5487,5601,2019-07-01,A
5656,5488,5602,2019-07-01,A
5657,5489,5603,2019-07-01,A
5658,5491,5604,2019-07-01,A
5659,5492,5605,2019-07-01,A
5660,5493,5606,2019-07-01,A
5661,5494,5607,2019-07-01,A
5662,5495,5608,2019-07-01,A
5663,5496,5609,2019-07-01,A
5664,5497,5610,2019-07-01,A
5665,5498,5611,2019-07-01,A
5666,5499,5612,2019-07-01,A
5667,5500,5613,2019-07-01,A
5668,5501,5614,2019-07-01,A
5669,5502,5615,2019-07-01,A
5670,5503,5616,2019-07-01,A
5671,5504,5617,2019-07-01,A
5672,5505,5618,2019-07-01,A
5673,5506,5619,2019-07-01,A
5674,5507,5620,2019-07-01,A
5675,5508,4214,2021-01-01,A
5676,3727,1028,2020-09-14,A
5677,5509,2595,2019-05-01,A
5678,5510,1666,2020-06-05,A
5679,5511,210,2020-01-01,A
5680,5512,3220,2020-05-16,A
5681,5513,5621,2019-07-01,A
5682,968,1059,2020-01-01,S
5683,5514,528,2020-01-01,A
5684,5516,4822,2020-01-01,A
5685,954,1059,2020-01-01,A
5686,5517,4979,2020-01-01,A
5687,5518,4849,2020-01-01,A
5688,4880,1064,2020-07-01,A
5689,5519,3340,2020-01-01,A
5690,5520,4239,2022-06-06,A
5691,5521,458,2022-06-16,A
5692,5522,464,2022-06-17,A
5693,5523,457,2022-06-17,A
5694,1,3827,2020-01-01,A
5695,1,1121,2021-10-01,A
5696,5524,2426,2019-01-01,A
5697,5525,5622,2019-07-01,A
5698,5527,2276,2020-01-01,A
5699,5529,2514,2022-07-11,A
5700,5530,489,2022-07-12,A
5701,5531,455,2021-01-01,A
5702,5532,5623,2021-08-08,A
5703,5533,5624,2019-03-03,A
5704,4187,5625,2010-07-01,A
5705,5535,5626,2004-07-01,A
5706,5536,5627,2019-07-01,A
5707,5537,5628,2019-07-01,A
5708,5538,5629,2019-07-01,A
5709,545,5630,2001-01-01,A
5710,5540,5631,2009-04-01,A
5711,5541,5632,2019-07-01,A
5712,5542,5633,2017-04-04,A
5713,5543,5634,2019-07-01,A
5714,5544,2715,2018-07-01,A
5715,5546,5635,2019-07-01,A
5716,5547,5535,2021-01-01,A
5717,5545,5535,2014-02-15,A
5718,3870,4039,2022-03-01,A
5719,5406,1759,2021-08-01,A
5720,5548,4887,2022-03-18,A
5721,20,5636,2019-07-01,A
5722,20,5637,2019-07-01,A
5723,20,5638,2019-07-01,A
5724,5549,5639,2019-01-01,A
5725,5551,5640,2019-07-01,A
5726,5552,5641,2019-07-01,A
5727,5553,5642,2008-01-01,A
5728,5554,5643,2020-09-10,A
5729,5556,5644,2019-09-06,A
5730,5555,5645,2022-08-11,A
5731,5559,5646,2002-07-25,A
5732,22,5647,2019-01-01,A
5733,5561,5648,2020-12-11,A
5734,5550,5649,2016-07-01,A
5735,5562,5650,2020-07-01,A
5736,5563,5651,1995-07-01,A
5737,5564,5652,1998-07-01,A
5738,5565,5653,2000-07-01,A
5739,3182,5654,2016-06-01,A
5740,5515,5655,2021-02-09,A
5741,5567,5656,2009-07-01,A
5742,5568,5657,2020-08-26,A
5743,5569,5658,2014-07-01,A
5744,528,5659,2021-01-13,A
5745,5570,5660,2022-07-01,A
5746,5571,5661,2009-06-25,A
5747,5572,5662,2019-12-25,A
5748,954,5663,2021-07-01,A
5749,5574,5664,2018-04-20,A
5750,5249,5665,2007-08-15,A
5751,5575,5666,2006-01-09,A
5752,5576,5667,2014-05-11,A
5753,5577,5668,2000-07-01,A
5754,5578,5669,2021-11-04,A
5755,5579,5670,2013-01-01,A
5756,5580,5671,1996-07-01,A
5757,5581,5672,2020-01-01,A
5758,5582,5673,2000-07-01,A
5759,5583,5674,2008-06-01,A
5760,1499,573,2022-01-01,A
5761,5584,5675,2010-07-01,A
5762,5585,5676,2006-07-01,A
5763,5586,5677,2007-03-20,A
5764,5587,5678,2006-09-06,A
5765,5588,5679,2019-06-01,A
5766,5589,5680,2010-07-01,A
5767,5590,5681,2003-07-01,A
5768,5591,5682,2009-07-01,A
5769,5592,5683,2019-08-18,A
5770,5593,5684,2018-07-01,A
5771,5594,5685,2019-07-01,A
5772,5595,5686,2019-07-01,A
5773,2516,5687,2021-02-20,A
5774,5596,5688,2019-07-01,A
5775,5597,5689,2016-07-01,A
5776,5598,5690,2019-07-01,A
5777,5599,5691,2001-12-20,A
5778,5600,5692,2020-07-01,A
5779,5601,5693,2022-08-11,A
5780,5602,5694,2018-07-01,A
5781,5603,5695,2018-01-01,A
5782,5604,5696,2019-07-01,A
5783,5605,5697,2019-07-01,A
5784,5606,5698,2019-03-25,A
5785,5607,5699,2013-01-13,A
5786,5608,5700,2020-12-11,A
5787,5609,5701,2019-07-01,A
5788,5610,5702,2019-07-01,A
5789,5611,5703,2017-06-06,A
5790,5612,5704,2006-06-12,A
5791,739,5705,2020-07-01,A
5792,5613,5706,2019-07-01,A
5793,5614,5707,2019-07-01,A
5794,5615,5708,2020-04-15,A
5795,5616,5709,2017-02-19,A
5796,5617,5710,2019-07-01,A
5797,5618,5711,2019-07-01,A
5798,5619,5712,2010-02-10,A
5799,5620,5713,2019-07-01,A
5800,5621,5714,2019-07-01,A
5801,5622,5715,1999-01-01,A
5802,5624,5716,2019-11-11,A
5803,5623,5717,2017-01-01,A
5804,5625,5718,2014-07-01,A
5805,5626,5719,2019-07-01,A
5806,5627,5720,2019-07-01,A
5807,5628,5721,2015-01-14,A
5808,5629,5722,2020-04-19,A
5809,5630,5723,2019-07-01,A
5810,5631,5724,1996-07-01,A
5811,5632,5725,1982-03-20,A
5812,5633,5726,2021-06-12,A
5813,5634,5727,2004-05-15,A
5814,5635,5728,2019-07-01,A
5815,5636,5729,2022-01-02,A
5816,5637,5730,2019-10-30,A
5817,5638,5731,2008-01-01,A
5818,5639,5732,1997-07-01,A
5819,5640,5733,2001-07-01,A
5820,5641,5734,2020-09-07,A
5821,5643,5735,2022-07-17,A
5822,5642,5736,2022-03-12,A
5823,5644,5737,2019-07-01,A
5824,5645,5738,2018-10-20,A
5825,5646,5739,2013-04-07,A
5826,5647,5740,2010-06-30,A
5827,5648,5741,2017-09-24,A
5828,5649,5742,2002-06-15,A
5829,5650,5743,2019-07-01,A
5830,5651,5744,2006-06-22,A
5831,5652,5745,2019-07-01,A
5832,5653,5746,2019-07-01,A
5833,5654,5747,2021-01-17,A
5834,5655,5748,2019-07-01,A
5835,10,5749,2022-05-05,A
5836,5656,5750,2019-07-01,A
5837,5657,5751,2019-01-01,A
5838,5658,5752,2019-07-01,A
5839,325,5753,2019-01-19,A
5840,5659,5754,2022-01-03,A
5841,5660,5755,2019-07-01,A
5842,5662,5756,2017-12-12,A
5843,5663,5757,2019-07-01,A
5844,5664,5758,2019-07-01,A
5845,5665,5759,1995-07-01,A
5846,5666,5760,2011-04-04,A
5847,5661,5761,2021-04-14,A
5848,5667,5762,2018-06-01,A
5849,5668,5763,2001-02-18,A
5850,5669,5764,2009-03-22,A
5851,5670,5765,2019-09-14,A
5852,5671,5766,2019-07-01,A
5853,5672,5767,2003-01-01,A
5854,5673,5768,2012-04-05,A
5855,5674,5769,2019-07-01,A
5856,1022,3578,2020-01-01,A
5857,5675,5770,2020-03-27,A
5858,5676,5771,2019-07-01,A
5859,5677,5772,2006-07-01,A
5860,5678,5773,2020-03-22,A
5861,5679,5774,1997-07-01,A
5862,5681,5775,2018-05-06,A
5863,5680,5776,2019-07-01,A
5864,5682,5777,2019-07-01,A
5865,5683,5778,2014-05-08,A
5866,5684,5779,2015-07-01,A
5867,5685,5780,2013-07-09,A
5868,5686,5781,2020-07-12,A
5869,5687,5782,2014-10-09,A
5870,5688,5783,2013-01-06,A
5871,5689,5784,2001-10-01,A
5872,5690,5785,2017-04-15,A
5873,5691,5786,2007-07-01,A
5874,5692,5787,2021-11-17,A
5875,5693,5788,2021-09-01,A
5876,5694,5789,2004-08-25,A
5877,5696,5790,2019-07-01,A
5878,5695,5791,2019-09-01,A
5879,5697,5792,1980-10-01,A
5880,5698,5793,1992-07-01,A
5881,5699,5794,2000-01-01,A
5882,5700,5795,2005-05-01,A
5883,5701,5796,2018-04-10,A
5884,5702,5797,2022-08-01,A
5885,5704,5798,1996-11-10,A
5886,5703,5799,2020-07-05,A
5887,5705,5800,2005-07-01,A
5888,5706,5801,2019-07-01,A
5889,5707,5802,2022-02-13,A
5890,5708,5803,2017-01-01,A
5891,5709,5804,2011-05-08,A
5892,5710,5805,1974-07-01,A
5893,345,5806,2019-07-01,A
5894,5711,5807,2015-01-01,A
5895,5712,5808,2021-01-10,A
5896,5713,5809,2019-07-01,A
5897,5715,5810,2021-11-07,A
5898,5714,5811,2021-07-01,A
5899,5716,5812,2017-01-01,A
5900,5717,5813,2017-07-05,A
5901,5718,5814,2015-07-26,A
5902,2,5815,1993-08-08,A
5903,5721,5816,2009-09-13,A
5904,5722,5817,2017-06-07,A
5905,5719,5818,1998-06-04,A
5906,5723,5819,2018-09-05,A
5907,5724,5820,2007-07-15,A
5908,5725,5821,2019-07-30,A
5909,5726,5822,2001-01-01,A
5910,5727,5823,1998-07-01,A
5911,5728,5824,2021-01-24,A
5912,5729,5825,2014-08-12,A
5913,5731,5826,1998-07-01,A
5914,5732,5827,2015-01-15,A
5915,5733,5828,2007-07-01,A
5916,5734,5829,2016-06-22,A
5917,5735,5830,2002-03-11,A
5918,5736,5831,2018-03-11,A
5919,5737,5832,2018-10-06,A
5920,5738,5833,2016-11-10,A
5921,5739,5834,2009-07-01,A
5922,5740,5835,2016-01-01,A
5923,5741,5836,2014-07-01,A
5924,5742,5837,2013-07-01,A
5925,26,5838,2018-12-08,A
5926,5743,5839,2012-02-03,A
5927,5744,5840,1988-01-02,A
5928,5745,5841,2015-05-07,A
5929,5746,5842,1989-01-07,A
5930,5747,5843,2017-04-05,A
5931,5748,5844,1998-01-30,A
5932,5749,5845,2019-08-25,A
5933,5750,5846,2000-07-01,A
5934,5751,5847,2019-01-01,A
5935,5752,5848,1992-08-28,A
5936,5753,5849,2020-06-01,A
5937,5754,5850,2010-12-01,A
5938,5755,5851,2005-01-01,A
5939,5247,5852,2001-09-01,A
5940,5756,5853,2018-07-08,A
5941,5757,5854,2021-08-15,A
5942,5758,5855,2014-02-10,A
5943,5759,5856,2010-07-01,A
5944,5760,5857,2013-01-01,A
5945,5761,5858,2011-07-01,A
5946,5762,5859,2012-10-12,A
5947,5763,5860,2021-12-30,A
5948,5764,5861,1994-06-01,A
5949,5765,5862,2006-07-01,A
5950,5766,5863,2019-11-08,A
5951,5767,5864,2016-12-12,A
5952,5768,5865,2006-09-13,A
5953,5769,5866,2021-11-01,A
5954,5770,5867,2021-05-02,A
5955,5771,5868,2004-07-01,A
5956,5772,5869,1992-05-15,A
5957,5752,5870,1992-08-01,A
5958,5773,5871,2017-06-06,A
5959,5774,3243,2020-01-01,A
5960,5775,5872,2015-02-15,A
5961,5776,5873,2017-10-01,A
5962,5777,5874,2018-12-22,A
5963,5778,5875,2007-01-04,A
5964,5779,5876,2016-12-22,A
5965,5780,5877,2017-01-01,A
5966,5781,5878,2016-06-26,A
5967,5782,5879,2013-04-01,A
5968,5783,5880,2019-12-01,A
5969,5784,5881,2014-04-14,A
5970,5785,5882,2022-02-01,A
5971,5786,5883,2017-02-01,A
5972,5787,5884,1996-07-01,A
5973,5788,5885,2004-04-01,A
5974,5789,5886,2021-06-05,A
5975,5790,5887,2018-09-22,A
5976,5791,5888,1991-07-01,A
5977,5792,5889,2021-09-20,A
5978,5793,5890,2012-02-01,A
5979,5794,5891,2021-08-11,A
5980,5730,5892,2021-06-30,A
5981,5795,5893,2022-04-03,A
5982,5796,5894,2017-07-22,A
5983,5797,5895,2019-04-24,A
5984,5798,5896,2019-03-24,A
5985,5799,5897,2017-08-01,A
5986,5800,5898,2015-04-20,A
5987,5801,5899,2009-02-10,A
5988,5802,5900,2010-10-16,A
5989,5803,5901,2014-04-20,A
5990,5804,5902,2018-01-05,A
5991,5805,5903,2022-01-30,A
5992,5806,5904,2017-10-30,A
5993,5807,5905,2005-07-01,A
5994,5808,5906,2010-10-10,A
5995,5809,5907,2021-07-25,A
5996,5810,5908,2017-11-05,A
5997,5547,3730,2020-01-01,A
5998,1660,1205,2020-01-01,A
5999,5811,5909,2000-02-22,A
6000,5812,5060,2020-01-01,A
6001,5813,5910,1999-09-30,A
6002,5814,5911,2014-04-15,A
6003,5815,5912,2014-11-18,A
6004,5816,5913,1993-05-15,A
6005,5817,5914,2010-10-15,A
6006,5818,5915,2019-11-08,A
6007,5819,5916,2016-07-01,A
6008,5820,5917,2022-08-11,A
6009,832,918,2021-01-31,A
6010,1,5918,2012-07-01,A
6011,5821,5918,2012-07-01,A
6012,5822,5919,2019-07-01,A
6013,5824,5920,2019-07-01,A
6014,5824,5921,2019-07-01,A
6015,5825,5922,2019-07-01,A
6016,5826,5923,2019-07-01,A
6017,5827,5924,2022-01-01,A
6018,5828,5925,2019-07-01,A
6019,5831,5926,2019-07-01,A
6020,5830,5927,2019-07-01,A
6021,5833,5928,2019-07-01,A
6022,5829,5929,2019-07-01,A
6023,5834,5930,2020-01-01,A
6024,5835,5931,2019-07-01,A
6025,5836,5932,2019-07-01,A
6026,5832,5933,2022-03-04,A
6027,5837,5934,2019-07-01,A
6028,5838,5935,2019-07-01,A
6029,2594,5936,2019-01-01,A
6030,5840,5937,2019-07-01,A
6031,5841,5938,2022-05-31,A
6032,2169,5939,2019-07-01,S
6033,5842,5939,2010-07-01,A
6034,5843,5940,2019-07-01,A
6035,5844,5941,2019-07-01,A
6036,5845,5942,2019-07-01,A
6037,5846,5943,2022-05-23,A
6038,5848,5944,1999-10-14,A
6039,5847,5945,2022-03-05,A
6040,5849,5946,2019-08-04,A
6041,5851,5947,1996-06-07,A
6042,5850,5948,2022-04-04,A
6043,5852,5949,1997-06-17,A
6044,5853,5950,2003-01-29,A
6045,5854,5951,2019-07-01,A
6046,5855,5952,1986-01-01,A
6047,5857,5953,2011-10-08,A
6048,5856,5954,2006-01-01,A
6049,5858,5955,2021-12-01,A
6050,5859,5956,2020-04-05,A
6051,5860,5957,1998-10-30,A
6052,5861,5958,2018-05-15,A
6053,5862,5959,1996-07-01,A
6054,5863,5960,1971-01-17,A
6055,5335,5961,2011-12-18,A
6056,5864,5962,1997-12-12,A
6057,5865,5963,2022-09-11,A
6058,5866,5964,2017-02-05,A
6059,5867,5965,2017-02-15,A
6060,5868,5966,2015-01-01,A
6061,5870,5967,2019-05-10,A
6062,5870,5968,2022-01-01,A
6063,5871,5969,2022-01-01,A
6064,5872,5970,2022-01-01,A
6065,5873,5971,2023-02-02,A
6066,5874,5972,2022-11-29,A
6067,5875,5973,2023-02-23,A
6068,5876,5974,2023-02-23,A
6069,5877,5975,2023-02-23,A
6070,5879,5976,2004-10-25,A
6071,5878,5977,2021-08-28,A
6072,5881,5978,2019-08-01,A
6073,5882,5979,2022-03-20,A
6074,5880,5980,2023-02-23,A
6075,5883,5981,2020-02-01,A
6076,5884,5982,2017-10-11,A
6077,5885,5983,2008-12-20,A
6078,5886,5984,2023-02-23,A
6079,5887,5985,2018-01-01,A
6080,5888,5986,2023-02-23,A
6081,5889,5987,2023-02-23,A
6082,5890,5988,2023-02-23,A
6083,5891,5989,2023-02-23,A
6084,5892,5990,2023-02-23,A
6085,5893,5991,2023-02-23,A
6086,5894,5992,2012-01-20,A
6087,5895,5993,2019-12-05,A
6088,5896,5994,2021-07-23,A
6089,5897,5995,2014-09-14,A
6090,5898,5996,2019-06-15,A
6091,1929,5997,2023-02-23,A
6092,5900,5998,2023-02-23,A
6093,5901,5999,2023-02-23,A
6094,1662,6000,2023-02-23,A
6095,5903,6001,2023-02-23,A
6096,5904,6002,2017-01-04,A
6097,5905,6003,2023-02-21,A
6098,5906,6004,2023-02-21,A
6099,5907,6005,2020-02-05,A
6100,5908,6006,2023-02-21,A
6101,5909,6007,2019-07-01,A
6102,5910,6008,2018-04-14,A
6103,5911,6009,2015-01-27,A
6104,5912,6010,2023-02-21,A
6105,5914,6011,2021-06-20,A
6106,5913,6012,2022-11-28,A
6107,5916,6013,2019-07-01,A
6108,5915,6014,2023-02-21,A
6109,5917,6015,2023-02-15,A
6110,5918,6016,2020-08-10,A
6111,5920,6017,2019-07-01,A
6112,5919,6018,2023-02-21,A
6113,5921,6019,2015-10-04,A
6114,5923,6020,2023-02-21,A
6115,5924,6021,2013-03-12,A
6116,5922,6022,2019-07-01,A
6117,5925,6023,2023-02-21,A
6118,5927,6024,2021-12-19,A
6119,5926,6025,2022-04-25,A
6120,5928,6026,2020-01-26,A
6121,5929,6027,2021-10-13,A
6122,5932,6028,2000-07-01,A
6123,5931,6029,2008-09-14,A
6124,5933,6030,2000-07-01,A
6125,5934,6031,2019-08-20,A
6126,5935,6032,2023-01-01,A
6127,5937,6033,2021-01-21,A
6128,5936,6034,1998-08-01,A
6129,5938,6035,2021-06-20,A
6130,5939,6036,2022-08-23,A
6131,5940,6037,2019-07-01,A
6132,5941,6038,2021-09-25,A
6133,5942,6039,2019-07-01,A
6134,5943,6040,2019-07-01,A
6135,5944,6041,2017-10-05,A
6136,5945,13,2022-06-24,S
6137,5946,6042,2016-04-03,A
6138,5945,6043,2022-02-24,A
6139,5947,6044,2010-07-01,A
6140,5948,6045,2022-01-01,A
6141,5949,6046,2022-03-04,A
6142,5950,6047,2021-11-04,A
6143,5951,6048,2022-04-04,A
6144,5952,6049,2020-02-10,A
6145,5953,6050,2013-07-01,A
6146,5954,6051,2023-02-21,A
6147,5955,6052,2023-02-05,A
6148,5956,6053,2020-01-01,A
6149,5957,6054,2021-01-01,A
6150,5958,6055,2022-04-30,A
6151,5959,6056,2017-10-11,A
6152,5960,6057,2011-12-18,A
6153,5962,6058,2017-02-15,A
6154,5961,6059,2022-01-01,A
6155,5963,6060,2000-07-01,A
6156,5965,6061,2011-12-18,A
6157,5966,6062,2017-10-11,A
6158,5964,6063,2020-02-21,A
6159,5967,6064,2023-02-23,A
6160,5968,6065,2019-07-01,A
6161,5969,6066,2009-02-10,A
6162,5970,6067,2021-11-05,A
6163,3812,6068,2018-01-10,A
6164,5971,6069,1987-11-15,A
6165,5972,6070,2022-01-09,A
6166,5973,6071,2019-07-01,A
6167,5974,6072,2023-02-23,A
6168,5975,6073,2019-07-01,A
6169,5976,6074,2018-01-21,A
6170,5977,6075,2022-07-01,A
6171,5978,6076,2019-07-01,A
6172,5979,6077,2000-05-07,A
6173,1372,6078,2022-07-12,A
6174,5981,6079,2020-04-24,A
6175,5982,6080,2019-07-01,A
6176,5983,6081,2022-01-19,A
6177,5984,6082,2019-07-01,A
6178,5985,6083,2007-07-01,A
6179,5986,6084,2020-01-01,A
6180,5987,6085,2006-12-23,A
6181,5988,6086,2000-07-01,A
6182,5989,6087,2020-01-01,A
6183,5990,6088,2019-06-02,A
6184,5991,6089,2021-12-30,A
6185,5992,6090,2022-12-01,A
6186,5993,6091,2017-09-24,A
6187,5994,6092,2020-08-09,A
6188,5995,6093,2020-09-13,A
6189,5996,6094,2014-07-01,A
6190,5997,6095,2018-10-14,A
6191,5998,6096,2013-11-19,A
6192,5999,6097,2019-07-01,A
6193,6000,6098,2023-02-23,A
6194,6001,6099,2023-02-23,A
6195,6002,6100,2012-04-15,A
6196,6003,6101,2010-02-23,A
6197,6004,6102,2022-11-16,A
6198,6005,6103,1994-07-01,A
6199,6007,6104,1996-07-01,A
6200,6006,6105,2023-02-23,A
6201,6008,6106,2010-11-20,A
6202,6009,6107,1996-11-01,A
6203,6010,6108,2023-02-23,A
6204,6011,6109,2023-02-23,A
6205,6012,6110,2018-12-22,A
6206,6013,6111,2009-10-10,A
6207,6014,6112,2018-01-01,A
6208,6015,6113,2010-07-01,A
6209,6016,6114,2020-04-02,A
6210,6017,6115,2014-02-09,A
6211,6019,6116,2005-01-08,A
6212,6020,6117,2019-06-01,A
6213,916,6118,2000-03-01,A
6214,6021,6119,2012-01-07,A
6215,6022,6120,2015-01-10,A
6216,6023,6121,2015-12-26,A
6217,6024,6122,2019-07-01,A
